ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,query,qclass,label_service
1718640349.214212,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,181.190.125.185.in-addr.arpa,1.0,dns
1718641575.797191,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,197.49.39.54.in-addr.arpa,1.0,dns
1718640387.701434,CepUtYP34k1Q8vo5l,192.168.1.4,57621.0,192.168.1.1,53.0,udp,euconvention.kali.org,1.0,https
1718640772.324711,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,142.24.211.18.in-addr.arpa,1.0,dns
1718640390.027135,CxT4VX2ZnYi8wQJfQ8,192.168.1.4,44229.0,192.168.1.1,53.0,udp,https.kali.org,1.0,ssl
1718639982.240766,CDLcbI2oSlGV7Wpry9,192.168.1.4,43202.0,192.168.1.1,53.0,udp,ecops.ubuntu.com,1.0,https
1718640398.114877,C3BXto3ZGAoii4oUEb,192.168.1.4,55023.0,192.168.1.1,53.0,udp,pdasync.kali.org,1.0,https
1718640381.863639,CTUGZ931xTC1t7llMd,192.168.1.4,33522.0,192.168.1.1,53.0,udp,afsca-favv.kali.org,1.0,https
1718642108.068778,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,148.103.39.54.in-addr.arpa,1.0,dns
1718640403.407575,Cf2V9J1bz0yjUjfira,192.168.1.4,43153.0,192.168.1.1,53.0,udp,tarifsocial-acc.kali.org,1.0,https
1718640000.066898,CBqfr814tUd5nZHCVk,192.168.1.4,39246.0,192.168.1.1,53.0,udp,regie.ubuntu.com,1.0,https
1718640025.992335,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,146.91.189.91.in-addr.arpa,1.0,dns
1718641772.244849,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,17.103.39.54.in-addr.arpa,1.0,dns
1718639996.558721,C5Cpko4rPz8Pq5CA6i,192.168.1.4,55252.0,192.168.1.1,53.0,udp,onp-rvp.ubuntu.com,1.0,https
1718640955.054914,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,213.24.211.18.in-addr.arpa,1.0,dns
1718641032.440165,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,243.24.211.18.in-addr.arpa,1.0,dns
1718639987.250732,CPrXiW2ERYp7Ooa3z7,192.168.1.4,41675.0,192.168.1.1,53.0,udp,inami.ubuntu.com,1.0,https
1718643523.369766,CezFoy4ULPwYrtDPa,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus._smb._tcp.local,1.0,https
1718640615.796288,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,81.24.211.18.in-addr.arpa,1.0,dns
1718639991.028872,CswNM63O6MpzuGewZ4,192.168.1.4,44748.0,192.168.1.1,53.0,udp,logos.ubuntu.com,1.0,https
1718640026.908043,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,157.91.189.91.in-addr.arpa,1.0,dns
1718641092.219747,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,10.49.39.54.in-addr.arpa,1.0,dns
1718639983.027859,CykCOc2BgOzgJ2bPE8,192.168.1.4,51705.0,192.168.1.1,53.0,udp,ere-nova.ubuntu.com,1.0,https
1718640390.839619,CPoOy23jKan9yDG41,192.168.1.4,57972.0,192.168.1.1,53.0,udp,info-shop.kali.org,1.0,https
1718641664.359915,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,232.49.39.54.in-addr.arpa,1.0,dns
1718639997.431349,CieO12g8fmCV1OFb3,192.168.1.4,37327.0,192.168.1.1,53.0,udp,pensions.ubuntu.com,1.0,https
1718639990.912059,CtbGWA2Wjx2uXQlLNh,192.168.1.4,36422.0,192.168.1.1,53.0,udp,lnc17.ubuntu.com,1.0,https
1718640578.376981,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,66.24.211.18.in-addr.arpa,1.0,dns
1718641343.683188,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,107.49.39.54.in-addr.arpa,1.0,dns
1718641243.109195,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,68.49.39.54.in-addr.arpa,1.0,dns
1718640762.848033,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,138.24.211.18.in-addr.arpa,1.0,dns
1718640387.824445,CJXbQN3k6A2zymThZk,192.168.1.4,48922.0,192.168.1.1,53.0,udp,exctest.kali.org,1.0,https
1718640654.497711,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,96.24.211.18.in-addr.arpa,1.0,dns
1718640397.359054,CviS2C2ejesdMgIqC7,192.168.1.4,39700.0,192.168.1.1,53.0,udp,ombudsmanpensioen.kali.org,1.0,https
1718639973.0304,CuGcDi2B4cubPzqzI6,192.168.1.4,34169.0,192.168.1.1,53.0,udp,232.ubuntu.com,1.0,https
1718639690.167664,C0VO512cEHZ8fe6Fff,192.168.1.4,40574.0,192.168.1.1,53.0,udp,connectivity-check.ubuntu.com,1.0,https
1718640857.027113,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,175.24.211.18.in-addr.arpa,1.0,dns
1718641470.066037,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,156.49.39.54.in-addr.arpa,1.0,dns
1718639980.877942,CbKbQQ28fOwKYkzIda,192.168.1.4,47162.0,192.168.1.1,53.0,udp,cwid.ubuntu.com,1.0,https
1718640873.794682,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,181.24.211.18.in-addr.arpa,1.0,dns
1718641775.306833,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,19.103.39.54.in-addr.arpa,1.0,dns
1718640700.50028,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,114.24.211.18.in-addr.arpa,1.0,dns
1718648296.577147,CoILIp2k0wVc5iYTU,fdb3:122f:e2ec:0:242e:9ace:198d:e836,5353.0,ff02::fb,5353.0,udp,_ipps._tcp.local,1.0,https
1718642267.573494,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,209.103.39.54.in-addr.arpa,1.0,dns
1718640244.335997,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,192.188.125.185.in-addr.arpa,1.0,dns
1718639982.86708,CKoHP83zj640YzFRJd,192.168.1.4,45500.0,192.168.1.1,53.0,udp,enquete.ubuntu.com,1.0,https
1718640878.093088,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,183.24.211.18.in-addr.arpa,1.0,dns
1718640395.457853,CJuGgc3QT8fYQmAN9,192.168.1.4,39628.0,192.168.1.1,53.0,udp,ncas.kali.org,1.0,https
1718642188.042717,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,179.103.39.54.in-addr.arpa,1.0,dns
1718640724.148164,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,123.24.211.18.in-addr.arpa,1.0,dns
1718640988.590505,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,226.24.211.18.in-addr.arpa,1.0,dns
1718641269.758904,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,79.49.39.54.in-addr.arpa,1.0,dns
1718641427.511553,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,140.49.39.54.in-addr.arpa,1.0,dns
1718640019.581937,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,69.91.189.91.in-addr.arpa,1.0,dns
1718640943.446312,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,208.24.211.18.in-addr.arpa,1.0,dns
1718640293.126254,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,237.188.125.185.in-addr.arpa,1.0,dns
1718641458.03118,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,152.49.39.54.in-addr.arpa,1.0,dns
1718642025.08855,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,115.103.39.54.in-addr.arpa,1.0,dns
1718639992.517091,C23cgz4ryhYFnB1An4,192.168.1.4,50905.0,192.168.1.1,53.0,udp,mlm-moscow.ubuntu.com,1.0,https
1718647301.243154,Cw2y2L27R0xzB1T8ce,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi._smb._tcp.local,1.0,https
1718640402.366002,Cc4u0L1RFljEjbhlP7,192.168.1.4,55523.0,192.168.1.1,53.0,udp,snislnmail3.kali.org,1.0,https
1718640380.45528,CVTxGl4bsS7sfAonJj,192.168.1.4,43713.0,192.168.1.1,53.0,udp,605.kali.org,1.0,https
1718641173.458969,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,41.49.39.54.in-addr.arpa,1.0,dns
1718641380.64736,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,122.49.39.54.in-addr.arpa,1.0,dns
1718641117.580996,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,20.49.39.54.in-addr.arpa,1.0,dns
1718640891.850272,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,188.24.211.18.in-addr.arpa,1.0,dns
1718640011.606789,CitYDn1yS4KFmDdFf3,192.168.1.4,35039.0,192.168.1.1,53.0,udp,trends.ubuntu.com,1.0,https
1718639973.284113,C7OvCa4eN9Sm2RKZ49,192.168.1.4,48453.0,192.168.1.1,53.0,udp,36.ubuntu.com,1.0,https
1718640382.783441,CfqWhS3HcWoTHhPVXg,192.168.1.4,45736.0,192.168.1.1,53.0,udp,australia.kali.org,1.0,https
1718640777.041079,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,143.24.211.18.in-addr.arpa,1.0,dns
1718639997.5918,CGmmTv2XqdyONH1crf,192.168.1.4,52636.0,192.168.1.1,53.0,udp,petitchateau.ubuntu.com,1.0,https
1718645236.16613,CkNGg14rti9wKGwhF,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,_ipp._tcp.local,1.0,https
1718640965.803743,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,217.24.211.18.in-addr.arpa,1.0,dns
1718639992.289576,CQKzkH17ADW1hV5Zsg,192.168.1.4,51601.0,192.168.1.1,53.0,udp,milieu.ubuntu.com,1.0,https
1718642255.142461,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,205.103.39.54.in-addr.arpa,1.0,dns
1718640388.730575,CkN7Zu3JPGm9Izx87j,192.168.1.4,46647.0,192.168.1.1,53.0,udp,foracs.kali.org,1.0,https
1718640380.932083,CsqJlQ1huxt8s12N8j,192.168.1.4,35961.0,192.168.1.1,53.0,udp,948.kali.org,1.0,https
1718640936.553342,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,205.24.211.18.in-addr.arpa,1.0,dns
1718642303.704563,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,223.103.39.54.in-addr.arpa,1.0,dns
1718640391.188775,Cz3I0x1AXf7zo5YtO4,192.168.1.4,57309.0,192.168.1.1,53.0,udp,ioot-servers.kali.org,1.0,https
1718646635.293537,C9aNPc1IpKAo49W6Yd,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,_nfs._tcp.local,1.0,https
1718639991.233529,CKMWWn1dAfBbXGaAx4,192.168.1.4,58080.0,192.168.1.1,53.0,udp,madeliefjes.ubuntu.com,1.0,https
1718641927.033201,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,77.103.39.54.in-addr.arpa,1.0,dns
1718641128.325396,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,24.49.39.54.in-addr.arpa,1.0,dns
1718637496.441413,CN62sCPjpPns2fX9e,192.168.1.5,5353.0,224.0.0.251,5353.0,udp,_ipps._tcp.local,1.0,https
1718641739.188104,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,5.103.39.54.in-addr.arpa,1.0,dns
1718640316.02417,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,39.189.125.185.in-addr.arpa,1.0,dns
1718641237.952198,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,66.49.39.54.in-addr.arpa,1.0,dns
1718640453.260375,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,18.24.211.18.in-addr.arpa,1.0,dns
1718640379.594898,CfIUfpSkJVZMgvrtf,192.168.1.4,40129.0,192.168.1.1,53.0,udp,198.kali.org,1.0,https
1718640384.123767,CdQMGe2Eqd4WNPQfCd,192.168.1.4,47627.0,192.168.1.1,53.0,udp,cabinet.kali.org,1.0,https
1718640385.623769,CZtyK54iFynG4dRXYj,192.168.1.4,32859.0,192.168.1.1,53.0,udp,cprr.kali.org,1.0,https
1718640865.194769,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,178.24.211.18.in-addr.arpa,1.0,dns
1718642076.669257,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,135.103.39.54.in-addr.arpa,1.0,dns
1718640386.334112,CqI7ee35wjYyCGuTb2,192.168.1.4,59914.0,192.168.1.1,53.0,udp,dmz-2.kali.org,1.0,https
1718640403.283605,ChUFf32GKDmSHoAg88,192.168.1.4,54834.0,192.168.1.1,53.0,udp,sylvie.kali.org,1.0,https
1718640221.566872,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,171.188.125.185.in-addr.arpa,1.0,dns
1718640434.342467,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,11.24.211.18.in-addr.arpa,1.0,dns
1718640672.556933,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,103.24.211.18.in-addr.arpa,1.0,dns
1718642314.023848,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,227.103.39.54.in-addr.arpa,1.0,dns
1718641259.442093,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,75.49.39.54.in-addr.arpa,1.0,dns
1718639978.707641,CM8tO52Prjh1okXte7,192.168.1.4,41072.0,192.168.1.1,53.0,udp,caami-hziv.ubuntu.com,1.0,https
1718642298.530114,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,221.103.39.54.in-addr.arpa,1.0,dns
1718640963.654083,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,216.24.211.18.in-addr.arpa,1.0,dns
1718640624.826499,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,85.24.211.18.in-addr.arpa,1.0,dns
1718640001.14432,CxFsY9p5f1yVyXeki,192.168.1.4,46946.0,192.168.1.1,53.0,udp,saclantcen.ubuntu.com,1.0,https
1718641850.120172,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,48.103.39.54.in-addr.arpa,1.0,dns
1718642311.874463,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,227.103.39.54.in-addr.arpa,1.0,dns
1718641308.448251,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,94.49.39.54.in-addr.arpa,1.0,dns
1718640812.729817,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,157.24.211.18.in-addr.arpa,1.0,dns
1718640706.089964,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,116.24.211.18.in-addr.arpa,1.0,dns
1718642017.778695,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,113.103.39.54.in-addr.arpa,1.0,dns
1718639974.68392,CaKWEj1lWwBKLQ9OGa,192.168.1.4,49409.0,192.168.1.1,53.0,udp,959.ubuntu.com,1.0,https
1718640381.282617,CR4cHy2eZULkR2gmJi,192.168.1.4,50333.0,192.168.1.1,53.0,udp,a.kali.org,1.0,https
1718641120.159752,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,21.49.39.54.in-addr.arpa,1.0,dns
1718641522.496491,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,177.49.39.54.in-addr.arpa,1.0,dns
1718641574.520292,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,197.49.39.54.in-addr.arpa,1.0,dns
1718641148.515278,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,32.49.39.54.in-addr.arpa,1.0,dns
1718641469.623695,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,156.49.39.54.in-addr.arpa,1.0,dns
1718640739.628603,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,129.24.211.18.in-addr.arpa,1.0,dns
1718642043.601642,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,123.103.39.54.in-addr.arpa,1.0,dns
1718639984.046895,CB6mad4U2hhwguzuQf,192.168.1.4,39993.0,192.168.1.1,53.0,udp,femmeetpension.ubuntu.com,1.0,https
1718640596.006986,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,73.24.211.18.in-addr.arpa,1.0,dns
1718642296.419056,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,221.103.39.54.in-addr.arpa,1.0,dns
1718647645.971925,Cx9oWC2GZEFzpgFni7,192.168.1.238,5353.0,224.0.0.251,5353.0,udp,_ipp._tcp.local,1.0,https
1718641715.077177,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,251.49.39.54.in-addr.arpa,1.0,dns
1718640012.46596,CQCPCwTJCTe5kOMMa,192.168.1.4,54361.0,192.168.1.1,53.0,udp,vps.ubuntu.com,1.0,https
1718640678.992868,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,105.24.211.18.in-addr.arpa,1.0,dns
1718640150.009434,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,105.188.125.185.in-addr.arpa,1.0,dns
1718641202.705498,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,53.49.39.54.in-addr.arpa,1.0,dns
1718642014.742829,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,111.103.39.54.in-addr.arpa,1.0,dns
1718639988.493043,CaooSI1eKzauID37Lc,192.168.1.4,56614.0,192.168.1.1,53.0,udp,jcse.ubuntu.com,1.0,https
1718641388.383595,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,125.49.39.54.in-addr.arpa,1.0,dns
1718640095.798575,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,55.188.125.185.in-addr.arpa,1.0,dns
1718642213.385791,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,188.103.39.54.in-addr.arpa,1.0,dns
1718640440.361927,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,13.24.211.18.in-addr.arpa,1.0,dns
1718640003.345504,CI5if31b0KeC89C7m7,192.168.1.4,58876.0,192.168.1.1,53.0,udp,shopinfo.ubuntu.com,1.0,https
1718640410.682078,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,1.24.211.18.in-addr.arpa,1.0,dns
1718642105.514294,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,147.103.39.54.in-addr.arpa,1.0,dns
1718641699.163372,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,245.49.39.54.in-addr.arpa,1.0,dns
1718640029.239918,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,185.91.189.91.in-addr.arpa,1.0,dns
1718641274.056489,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,80.49.39.54.in-addr.arpa,1.0,dns
1718640530.223245,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,48.24.211.18.in-addr.arpa,1.0,dns
1718640341.373806,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,87.190.125.185.in-addr.arpa,1.0,dns
1718642170.010954,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,172.103.39.54.in-addr.arpa,1.0,dns
1718640026.325264,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,150.91.189.91.in-addr.arpa,1.0,dns
1718641629.526831,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,218.49.39.54.in-addr.arpa,1.0,dns
1718640011.70323,CPsDab2Sfo6DrXpcK8,192.168.1.4,54922.0,192.168.1.1,53.0,udp,tularemie.ubuntu.com,1.0,https
1718640337.204743,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,37.190.125.185.in-addr.arpa,1.0,dns
1718640000.247662,C9Y2KL3o7NGYJSLaE5,192.168.1.4,50253.0,192.168.1.1,53.0,udp,reno.ubuntu.com,1.0,https
1718641826.435266,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,38.103.39.54.in-addr.arpa,1.0,dns
1718642219.024896,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,191.103.39.54.in-addr.arpa,1.0,dns
1718640393.200319,CfRGza1jxSnEmFP9A5,192.168.1.4,37607.0,192.168.1.1,53.0,udp,lnc05.kali.org,1.0,https
1718639986.581088,Cfg72o25GuLyoairjg,192.168.1.4,41642.0,192.168.1.1,53.0,udp,ibzkcl.ubuntu.com,1.0,https
1718641556.037028,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,190.49.39.54.in-addr.arpa,1.0,dns
1718641488.107081,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,163.49.39.54.in-addr.arpa,1.0,dns
1718640403.495123,CQf1Gm4BFEUkAFN6i3,192.168.1.4,58438.0,192.168.1.1,53.0,udp,tct.kali.org,1.0,https
1718640401.060372,C3G3cf3LBxxIXxtCNe,192.168.1.4,34741.0,192.168.1.1,53.0,udp,saclantc.kali.org,1.0,https
1718640396.385534,Cw9fri1aYlCuThZPDk,192.168.1.4,60292.0,192.168.1.1,53.0,udp,ns01.kali.org,1.0,https
1718640398.848712,CxGLF2OW3b0kCx9Pd,192.168.1.4,51763.0,192.168.1.1,53.0,udp,postbus.kali.org,1.0,https
1718639974.268874,CcH1BS3i6JBZyemJyl,192.168.1.4,49783.0,192.168.1.1,53.0,udp,714.ubuntu.com,1.0,https
1718640404.573212,C2ID39YFYKYqaSf19,192.168.1.4,36163.0,192.168.1.1,53.0,udp,vpn2.kali.org,1.0,https
1718641628.679882,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,218.49.39.54.in-addr.arpa,1.0,dns
1718640398.966419,CDNTxE1co8oMEf8NU3,192.168.1.4,52209.0,192.168.1.1,53.0,udp,ppp14.kali.org,1.0,https
1718647615.957721,Col5e73exlXnK7HfP6,fdb3:122f:e2ec:0:9a22:6eff:fe43:eec3,5353.0,ff02::fb,5353.0,udp,_ipp._tcp.local,1.0,https
1718640780.063413,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,145.24.211.18.in-addr.arpa,1.0,dns
1718642293.357902,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,219.103.39.54.in-addr.arpa,1.0,dns
1718641617.061863,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,213.49.39.54.in-addr.arpa,1.0,dns
1718640400.851913,CM7ys4Yd6K7ALFOX5,192.168.1.4,60003.0,192.168.1.1,53.0,udp,rsvz-inasti.kali.org,1.0,https
1718640030.572349,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,201.91.189.91.in-addr.arpa,1.0,dns
1718641065.533527,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,255.24.211.18.in-addr.arpa,1.0,dns
1718639992.539377,C9LEMP2KyMJVaN9dIf,192.168.1.4,56524.0,192.168.1.1,53.0,udp,mlo-belgrade.ubuntu.com,1.0,https
1718639991.553825,Ckopll2F9bDsdXYvz8,192.168.1.4,47999.0,192.168.1.1,53.0,udp,manw.ubuntu.com,1.0,https
1718640623.537146,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,84.24.211.18.in-addr.arpa,1.0,dns
1718640355.147897,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,252.190.125.185.in-addr.arpa,1.0,dns
1718642004.905083,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,108.103.39.54.in-addr.arpa,1.0,dns
1718641566.783213,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,194.49.39.54.in-addr.arpa,1.0,dns
1718647624.189224,Ceg5PV1ox0TSNGA5Kg,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,_smb._tcp.local,1.0,https
1718640428.754104,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,9.24.211.18.in-addr.arpa,1.0,dns
1718640966.663844,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,217.24.211.18.in-addr.arpa,1.0,dns
1718641252.134673,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,72.49.39.54.in-addr.arpa,1.0,dns
1718641509.612695,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,172.49.39.54.in-addr.arpa,1.0,dns
1718640383.179459,CW06HF4S3cx4hQBjt5,192.168.1.4,57325.0,192.168.1.1,53.0,udp,belgica.kali.org,1.0,https
1718640382.148185,Cvl68A2KeCe4gmNsFi,192.168.1.4,43443.0,192.168.1.1,53.0,udp,albert-ii.kali.org,1.0,https
